timestamp,eye_rub_first_hand_report,eye_rub_first_hand_count,eye_rub_first_hand_durations,|,eye_rub_second_hand_report,eye_rub_second_hand_count,eye_rub_second_hand_durations,|,flicker_report,flicker_count,|,micro_sleep_report,micro_sleep_count,micro_sleep_durations,|,pitch_report,pitch_count,pitch_durations,|,yawn_report,yawn_count,yawn_durations
2024-11-21 12:40:51,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 1.0 seconds remaining.,[]
2024-11-21 12:40:51,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,1,['1 yawn: 8.0 seconds']
2024-11-21 12:40:52,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 1.0 seconds remaining.,[]
2024-11-21 12:40:53,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 8.0 seconds']
2024-11-21 12:40:54,True,0,[],|,True,0,[],|,True,2,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 1.0 seconds remaining.,[]
2024-11-21 12:40:54,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 8.0 seconds']
2024-11-21 12:40:55,True,0,[],|,True,0,[],|,True,2,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 1.0 seconds remaining.,[]
2024-11-21 12:40:56,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 8.0 seconds']
2024-11-21 12:40:57,True,0,[],|,True,0,[],|,True,1,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 1.0 seconds remaining.,[]
2024-11-21 12:40:57,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 8.0 seconds']
2024-11-21 12:40:58,True,0,[],|,True,0,[],|,True,2,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 1.0 seconds remaining.,[]
2024-11-21 12:40:59,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 8.0 seconds']
2024-11-21 12:41:00,True,0,[],|,True,0,[],|,True,2,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 1.0 seconds remaining.,[]
2024-11-21 12:41:00,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 8.0 seconds']
2024-11-21 12:41:01,True,0,[],|,True,0,[],|,True,1,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 1.0 seconds remaining.,[]
2024-11-21 12:41:02,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 8.0 seconds']
2024-11-21 12:41:03,True,0,[],|,True,0,[],|,True,1,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 1.0 seconds remaining.,[]
2024-11-21 12:41:03,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 8.0 seconds']
2024-11-21 12:41:04,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 1.0 seconds remaining.,[]
2024-11-21 12:41:05,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 8.0 seconds']
2024-11-21 12:41:06,True,0,[],|,True,0,[],|,True,2,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 1.0 seconds remaining.,[]
2024-11-21 12:41:06,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 8.0 seconds']
2024-11-21 12:41:07,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 1.0 seconds remaining.,[]
2024-11-21 12:41:12,False,0,[],|,False,0,[],|,False,0,|,True,1,['1 micro sleep: 2.0 seconds'],|,False,Counting pitches...,[],|,True,0,['1 yawn: 8.0 seconds']
2024-11-21 12:41:12,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 2.0 seconds remaining.,[]
2024-11-21 12:41:13,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 8.0 seconds']
2024-11-21 12:41:13,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 2.0 seconds remaining.,[]
2024-11-21 12:41:15,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 8.0 seconds']
2024-11-21 12:41:15,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 2.0 seconds remaining.,[]
2024-11-21 12:41:16,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 8.0 seconds']
2024-11-21 12:41:16,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 2.0 seconds remaining.,[]
2024-11-21 12:41:18,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 8.0 seconds']
2024-11-21 12:41:18,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 2.0 seconds remaining.,[]
2024-11-21 12:41:19,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 8.0 seconds']
2024-11-21 12:41:19,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 2.0 seconds remaining.,[]
2024-11-21 12:41:21,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 8.0 seconds']
2024-11-21 12:41:21,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 2.0 seconds remaining.,[]
2024-11-21 12:41:22,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 8.0 seconds']
2024-11-21 12:41:23,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 2.0 seconds remaining.,[]
2024-11-21 12:41:24,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 8.0 seconds']
2024-11-21 12:41:24,True,0,[],|,True,0,[],|,True,1,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 2.0 seconds remaining.,[]
2024-11-21 12:41:26,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 8.0 seconds']
2024-11-21 12:41:26,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 2.0 seconds remaining.,[]
2024-11-21 12:41:27,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 8.0 seconds']
2024-11-21 12:41:27,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 2.0 seconds remaining.,[]
2024-11-21 12:41:29,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 8.0 seconds']
2024-11-21 12:41:29,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 2.0 seconds remaining.,[]
2024-11-21 12:41:30,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 8.0 seconds']
2024-11-21 12:41:30,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 2.0 seconds remaining.,[]
2024-11-21 12:41:32,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 8.0 seconds']
2024-11-21 12:41:32,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 2.0 seconds remaining.,[]
2024-11-21 12:41:33,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 8.0 seconds']
2024-11-21 12:41:33,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 2.0 seconds remaining.,[]
2024-11-21 12:41:35,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 8.0 seconds']
2024-11-21 12:41:35,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 2.0 seconds remaining.,[]
2024-11-21 12:41:35,False,0,[],|,False,0,[],|,False,Counting flickers... 2.0 seconds remaining.,|,False,0,[],|,True,1,['1 pitch: 3.0 seconds'],|,False,Counting yawns... 1.0 seconds remaining.,[]
2024-11-21 12:41:40,False,0,[],|,False,0,[],|,False,0,|,True,2,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 13.0 seconds']",|,False,Counting pitches...,[],|,True,0,['1 yawn: 8.0 seconds']
2024-11-21 12:41:40,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 2.0 seconds remaining.,[]
2024-11-21 12:41:42,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 8.0 seconds']
2024-11-21 12:41:42,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 2.0 seconds remaining.,[]
2024-11-21 12:41:43,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 8.0 seconds']
2024-11-21 12:41:43,True,0,[],|,True,0,[],|,True,1,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 2.0 seconds remaining.,[]
2024-11-21 12:41:45,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 8.0 seconds']
2024-11-21 12:41:45,True,0,[],|,True,0,[],|,True,1,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 2.0 seconds remaining.,[]
2024-11-21 12:41:46,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 8.0 seconds']
2024-11-21 12:41:46,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 2.0 seconds remaining.,[]
2024-11-21 16:21:32,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 1.0 seconds remaining.,[]
2024-11-21 16:21:33,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,[]
2024-11-21 16:21:33,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 1.0 seconds remaining.,[]
2024-11-21 16:21:34,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,[]
2024-11-21 16:21:35,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 1.0 seconds remaining.,[]
2024-11-21 16:21:36,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,[]
2024-11-21 16:21:37,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 1.0 seconds remaining.,[]
2024-11-21 16:21:37,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,[]
2024-11-21 16:21:38,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 1.0 seconds remaining.,[]
2024-11-21 16:21:39,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,[]
2024-11-21 16:21:40,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 1.0 seconds remaining.,[]
2024-11-21 16:21:40,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,[]
2024-11-21 16:21:41,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 1.0 seconds remaining.,[]
2024-11-21 16:21:42,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,[]
2024-11-21 16:21:43,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 1.0 seconds remaining.,[]
2024-11-21 16:21:43,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,[]
2024-11-21 16:21:44,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 1.0 seconds remaining.,[]
2024-11-21 16:21:45,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,[]
2024-11-21 16:21:46,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 1.0 seconds remaining.,[]
2024-11-21 16:21:46,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,1,['1 yawn: 12.0 seconds']
2024-11-21 16:21:47,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 1.0 seconds remaining.,[]
2024-11-21 16:21:48,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 12.0 seconds']
2024-11-21 16:21:49,True,0,[],|,True,0,[],|,True,1,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 1.0 seconds remaining.,[]
2024-11-21 16:21:50,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 12.0 seconds']
2024-11-21 16:21:50,True,0,[],|,True,0,[],|,True,1,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 1.0 seconds remaining.,[]
2024-11-21 16:21:51,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 12.0 seconds']
2024-11-21 16:21:52,True,0,[],|,True,0,[],|,True,2,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 1.0 seconds remaining.,[]
2024-11-21 16:21:53,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 12.0 seconds']
2024-11-21 16:21:53,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 1.0 seconds remaining.,[]
2024-11-21 16:21:57,False,0,[],|,False,0,[],|,False,0,|,True,1,['1 micro sleep: 2.0 seconds'],|,False,Counting pitches...,[],|,True,0,['1 yawn: 12.0 seconds']
2024-11-21 16:21:58,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 2.0 seconds remaining.,[]
2024-11-21 16:21:59,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 12.0 seconds']
2024-11-21 16:21:59,True,0,[],|,True,0,[],|,True,2,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 2.0 seconds remaining.,[]
2024-11-21 16:22:01,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 12.0 seconds']
2024-11-21 16:22:01,True,0,[],|,True,0,[],|,True,1,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 2.0 seconds remaining.,[]
2024-11-21 16:22:02,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 12.0 seconds']
2024-11-21 16:22:02,True,0,[],|,True,0,[],|,True,1,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 2.0 seconds remaining.,[]
2024-11-21 16:22:04,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 12.0 seconds']
2024-11-21 16:22:04,True,0,[],|,True,0,[],|,True,2,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 2.0 seconds remaining.,[]
2024-11-21 16:22:05,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 12.0 seconds']
2024-11-21 16:22:05,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 2.0 seconds remaining.,[]
2024-11-21 16:22:07,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 12.0 seconds']
2024-11-21 16:22:07,True,0,[],|,True,0,[],|,True,1,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 2.0 seconds remaining.,[]
2024-11-21 16:22:08,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 12.0 seconds']
2024-11-21 16:22:08,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 2.0 seconds remaining.,[]
2024-11-21 16:22:10,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 12.0 seconds']
2024-11-21 16:22:10,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 2.0 seconds remaining.,[]
2024-11-21 16:22:11,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 12.0 seconds']
2024-11-21 16:22:11,True,0,[],|,True,0,[],|,True,1,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 2.0 seconds remaining.,[]
2024-11-21 16:22:13,True,0,[],|,True,0,[],|,True,1,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 12.0 seconds']
2024-11-21 16:22:14,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 12.0 seconds']
2024-11-21 16:22:18,False,0,[],|,False,0,[],|,False,0,|,True,2,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 3.0 seconds']",|,False,Counting pitches...,[],|,True,0,['1 yawn: 12.0 seconds']
2024-11-21 16:22:18,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 2.0 seconds remaining.,[]
2024-11-21 16:22:20,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 12.0 seconds']
2024-11-21 16:22:20,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 2.0 seconds remaining.,[]
2024-11-21 16:22:21,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 12.0 seconds']
2024-11-21 16:22:21,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 2.0 seconds remaining.,[]
2024-11-21 16:22:23,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 12.0 seconds']
2024-11-21 16:22:23,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 2.0 seconds remaining.,[]
2024-11-21 16:22:24,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 12.0 seconds']
2024-11-21 16:22:24,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 2.0 seconds remaining.,[]
2024-11-21 16:22:26,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 12.0 seconds']
2024-11-21 16:22:26,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 2.0 seconds remaining.,[]
2024-11-21 16:22:27,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 12.0 seconds']
2024-11-21 16:22:28,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 2.0 seconds remaining.,[]
2024-11-21 16:22:29,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 12.0 seconds']
2024-11-21 16:22:29,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 2.0 seconds remaining.,[]
2024-11-21 16:22:31,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 12.0 seconds']
2024-11-21 16:22:31,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 2.0 seconds remaining.,[]
2024-11-21 16:22:32,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 12.0 seconds']
2024-11-21 16:22:34,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,True,1,['1 pitch: 4.0 seconds'],|,False,Counting yawns... 1.0 seconds remaining.,[]
2024-11-21 16:22:34,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 12.0 seconds']
2024-11-21 16:22:35,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 12.0 seconds']
2024-11-21 16:22:37,True,0,[],|,True,0,[],|,True,1,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 12.0 seconds']
2024-11-21 16:22:39,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 12.0 seconds']
2024-11-21 17:22:24,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 1.0 seconds remaining.,[]
2024-11-21 17:22:25,False,0,[],|,False,0,[],|,False,Counting flickers... 2.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,[]
2024-11-21 17:22:26,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 1.0 seconds remaining.,[]
2024-11-21 17:22:26,False,0,[],|,False,0,[],|,False,Counting flickers... 2.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,[]
2024-11-21 17:22:27,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 1.0 seconds remaining.,[]
2024-11-21 17:22:28,False,0,[],|,False,0,[],|,False,Counting flickers... 2.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,[]
2024-11-21 17:22:30,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,True,0,[]
2024-11-21 17:22:31,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,True,0,[]
2024-11-21 17:22:33,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,True,0,[]
2024-11-21 17:22:34,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,True,1,['1 yawn: 9.0 seconds']
2024-11-21 17:22:36,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 9.0 seconds']
2024-11-21 17:22:37,True,0,[],|,True,0,[],|,True,2,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 9.0 seconds']
2024-11-21 17:22:39,True,0,[],|,True,0,[],|,True,2,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 9.0 seconds']
2024-11-21 17:22:44,False,0,[],|,False,0,[],|,False,0,|,True,1,['1 micro sleep: 2.0 seconds'],|,False,Counting pitches...,[],|,True,0,['1 yawn: 9.0 seconds']
2024-11-21 17:22:44,True,0,[],|,True,0,[],|,True,0,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 2.0 seconds remaining.,[]
2024-11-21 17:22:46,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,['1 yawn: 9.0 seconds']
2024-11-21 17:22:46,True,0,[],|,True,0,[],|,True,2,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 2.0 seconds remaining.,[]
